FormattedDate,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC,precipitation,PrepType,TemperaturePerYr,AvgTempUncertainty,Apparent Temperature (C),TempMax,tempMin,wind,Wind Speed (km/h),WindBearing (degrees),Visibility (km),weather,DailySummary
2006-12-15 20:00:00.000 +0100,22.67,31.85,29.81,27.78,8.9,snow,-1.133333333,0.215,-1.133333333,21.1,9.4,1.7,0.1288,100,0.161,sun,Foggy throughout the day.
2006-12-15 21:00:00.000 +0100,23.78,31.16,30.65,26.88,21.6,snow,-1.133333333,0.574,-1.133333333,18.9,15,4.1,3.1073,52,0.161,rain,Foggy throughout the day.
2006-12-15 22:00:00.000 +0100,24.19,30.3,29.79,27.69,0,snow,-1.25,0.262,-1.25,17.2,11.7,6.4,2.8336,152,0.161,sun,Foggy throughout the day.
2006-12-15 23:00:00.000 +0100,23.91,32.22,29.7,26.32,2.3,snow,-1.688888889,0.228,-1.688888889,19.4,10,3.8,3.1878,72,0.161,rain,Foggy throughout the day.
2006-12-16 00:00:00.000 +0100,24.46,32.1,30.01,25.7,2,snow,-1.183333333,0.252,-1.183333333,24.4,10,3,3.22,40,0.161,rain,Foggy throughout the day.
2006-12-16 01:00:00.000 +0100,24.02,32.47,29.32,26.37,0,snow,-1.744444444,0.205,-3.588888889,23.9,10,3,5.0876,26,0.161,sun,Foggy throughout the day.
2006-12-16 02:00:00.000 +0100,23.54,31.12,30.41,26.28,0,snow,-1.711111111,0.249,-1.711111111,13.9,11.7,2.1,3.1717,62,0.161,sun,Foggy throughout the day.
2006-12-16 03:00:00.000 +0100,23.15,32.04,29.51,26.75,0,snow,-1.205555556,0.312,-1.205555556,15.6,11.7,1.9,3.1717,52,0.161,rain,Foggy throughout the day.
2006-12-16 04:00:00.000 +0100,23.91,30.91,30.27,27.62,0,snow,-1.866666667,0.317,-1.866666667,19.4,9.4,2.5,3.4132,51,0.161,rain,Foggy throughout the day.
2006-12-16 05:00:00.000 +0100,23.98,32.51,30.43,26.14,0,snow,-1.205555556,0.488,-1.205555556,19.4,9.4,2,1.5295,125,0.161,drizzle,Foggy throughout the day.
2006-12-16 06:00:00.000 +0100,23.6,32.33,31.87,25.94,0,snow,-2.244444444,0.235,-2.244444444,18.3,11.1,3.1,0,0,0.161,rain,Foggy throughout the day.
2006-12-16 07:00:00.000 +0100,24.6,31.9,31.36,26.95,5.1,snow,-2.238888889,0.226,-4.5,22.8,10.6,3.4,5.8121,74,0.161,rain,Foggy throughout the day.
2006-12-16 08:00:00.000 +0100,24.35,31.8,31.34,26.85,0.5,snow,-2.244444444,0.29,-2.244444444,22.2,8.9,1.8,0,0,0,sun,Foggy throughout the day.
2006-12-16 09:00:00.000 +0100,23.73,31.76,31.55,27.46,18.3,snow,-2.244444444,0.377,-2.244444444,21.7,11.7,2.5,3.22,170,0,rain,Foggy throughout the day.
2006-12-16 10:00:00.000 +0100,24.23,30.99,31.48,26.61,17,snow,-1.322222222,0.513,-1.322222222,20,15,1.9,4.3792,213,0.0483,rain,Foggy throughout the day.
2006-12-16 11:00:00.000 +0100,23.89,32.12,31.09,26.71,4.6,snow,-1.155555556,0.532,-4.016666667,20,13.3,2.4,7.8246,179,0.0322,rain,Foggy throughout the day.
2006-12-16 12:00:00.000 +0100,23.59,30.6,31.28,26.68,1.8,snow,-1.133333333,0.464,-1.133333333,18.9,12.2,2.3,4.7012,229,0.0322,rain,Foggy throughout the day.
2006-12-16 13:00:00.000 +0100,23.84,31.95,31.44,26.17,9.4,snow,-0.25,0.553,-3.005555556,18.3,11.7,2.1,7.9695,213,0.3381,rain,Foggy throughout the day.
2006-12-16 14:00:00.000 +0100,23.61,31.7,32.24,26.2,11.7,snow,-0.094444444,0.564,-0.094444444,20.6,10.6,6,4.5241,239,0.805,rain,Foggy throughout the day.
2006-12-16 15:00:00.000 +0100,23.81,31.59,31.34,26.29,26.4,snow,-0.094444444,0.372,-0.094444444,24.4,9.4,3.8,4.7012,199,0.805,sun,Foggy throughout the day.
2006-12-16 16:00:00.000 +0100,24.12,32.4,31.11,26.3,14.5,snow,-1,0.299,-1,25,10.6,3.1,3.0107,172,0.7245,drizzle,Foggy throughout the day.
2006-12-16 17:00:00.000 +0100,23.22,32.98,31.18,26.9,15.2,snow,-1.111111111,0.347,-1.111111111,26.7,11.1,2.1,4.7495,159,0.483,sun,Foggy throughout the day.
2006-12-16 18:00:00.000 +0100,24.24,32.19,31.45,27.19,1,snow,-1.161111111,0.388,-4.022222222,28.3,12.8,3.8,7.8246,209,0.322,sun,Foggy throughout the day.
2006-12-16 19:00:00.000 +0100,23.31,31.46,31.28,26.73,3,snow,-1.061111111,0.427,-4.455555556,25,14.4,2.8,9.6278,199,0.3059,rain,Foggy throughout the day.
2006-12-16 20:00:00.000 +0100,23.84,33.3,31.47,26.94,2.8,snow,-1.161111111,0.285,-1.161111111,23.9,12.8,2,3.1395,208,0.322,rain,Foggy throughout the day.
2006-12-16 21:00:00.000 +0100,23.82,32.68,31.3,27.35,2.5,snow,-1.111111111,0.266,-1.111111111,27.8,11.1,2.3,3.0268,218,0.322,drizzle,Foggy throughout the day.
2006-12-16 22:00:00.000 +0100,24.67,32.36,32.01,27.05,6.1,snow,-1.161111111,0.325,-1.161111111,25.6,13.3,2.9,2.7853,189,0.161,fog,Foggy throughout the day.
2006-12-16 23:00:00.000 +0100,24.44,31.71,31.19,26.77,13,snow,-1.111111111,0.295,-1.111111111,23.3,13.3,2.7,3.22,120,0.161,drizzle,Foggy throughout the day.
2006-12-17 00:00:00.000 +0100,25.18,31.7,31.77,26.88,0.3,snow,-1.622222222,0.331,-1.622222222,25,13.9,2.2,3.22,100,0.161,rain,Foggy throughout the day.
2006-12-17 01:00:00.000 +0100,23.3,32.23,31.75,26.47,0,rain,0.633333333,0.544,0.633333333,18.9,15,2.2,3.9606,52,1.6422,rain,Foggy throughout the day.
2006-12-17 02:00:00.000 +0100,23.95,33.11,31.55,26.69,0,snow,-1.644444444,0.485,-1.644444444,26.1,13.3,3.8,3.1878,138,0.161,rain,Foggy throughout the day.
2006-12-17 03:00:00.000 +0100,23.57,33.36,31.25,26.45,0,snow,-1.644444444,0.516,-1.644444444,21.7,13.3,2.5,3.22,120,0.161,rain,Foggy throughout the day.
2006-12-17 04:00:00.000 +0100,24.44,32.26,31.62,26.94,0.5,snow,-1.766666667,0.485,-1.766666667,21.1,15,2.6,4.5724,82,0.2737,sun,Foggy throughout the day.
2006-12-17 05:00:00.000 +0100,24.36,31.65,32.02,27.47,19.1,snow,-2.2,0.489,-2.2,25,14.4,2.9,3.1717,158,0,sun,Foggy throughout the day.
2006-12-17 06:00:00.000 +0100,24.56,31.1,31.72,27.35,10.7,snow,-2.15,0.499,-2.15,19.4,14.4,2.2,3.22,90,0,sun,Foggy throughout the day.
2006-12-17 07:00:00.000 +0100,24.27,32.19,31.42,27.78,16.5,snow,-2.161111111,0.387,-2.161111111,23.9,13.9,4,4.8139,4,0.1127,rain,Foggy throughout the day.
2006-12-17 08:00:00.000 +0100,23.89,32.72,31.84,27.69,46.7,snow,-2.15,0.639,-5.177777778,20.6,13.9,2.3,7.8085,19,0,sun,Foggy throughout the day.
2006-12-17 09:00:00.000 +0100,24.18,32.11,31.39,27,3,snow,-2.15,0.23,-2.15,18.9,12.2,3.9,4.83,20,0,rain,Foggy throughout the day.
2006-12-17 10:00:00.000 +0100,25.66,32.18,31.4,27.08,0,snow,-0.211111111,0.338,-0.211111111,23.3,11.1,3.3,2.6565,213,0.3381,rain,Foggy throughout the day.
2006-12-17 11:00:00.000 +0100,25.19,32.15,31.25,26.85,32.3,snow,0,0.23,-3.094444444,26.7,12.2,4.3,9.2575,349,0.7889,sun,Foggy throughout the day.
2006-12-17 12:00:00.000 +0100,23.97,31.76,32.24,27.71,4.3,rain,0.022222222,0.206,0.022222222,25.6,12.8,2.6,1.5134,30,0.7889,sun,Foggy throughout the day.
2006-12-17 13:00:00.000 +0100,25.27,31.59,31.43,26.79,18.8,rain,0.15,0.412,-1.372222222,18.9,12.8,2.2,4.9266,342,1.2719,drizzle,Foggy throughout the day.
2006-12-17 14:00:00.000 +0100,24.89,31.51,31.55,26.67,0,rain,0.022222222,0.31,0.022222222,22.2,13.9,2.8,1.5778,5,1.2719,drizzle,Foggy throughout the day.
2006-12-17 15:00:00.000 +0100,24.18,31.89,31.77,26.79,0,rain,0.022222222,0.428,-3.133333333,22.8,13.3,1.7,9.499,329,1.4168,drizzle,Foggy throughout the day.
2006-12-17 16:00:00.000 +0100,23.61,32.33,31.33,27.66,0.5,rain,0.255555556,0.265,-3.216666667,19.4,15,2,10.8836,357,0.8855,sun,Foggy throughout the day.
2006-12-17 17:00:00.000 +0100,24.56,31.57,32,27.36,6.9,rain,0.072222222,0.699,-2.572222222,22.8,13.3,3,7.8085,9,0.805,sun,Foggy throughout the day.
2006-12-17 18:00:00.000 +0100,23.83,32.83,31.87,27.19,8.1,rain,0.072222222,0.393,-2.572222222,23.9,13.9,2.8,7.8085,359,1.288,sun,Foggy throughout the day.
2006-12-17 19:00:00.000 +0100,24.58,32.4,32.28,26.74,27.7,rain,0.188888889,0.306,0.188888889,23.3,13.3,2.2,3.5098,27,1.3041,drizzle,Foggy throughout the day.
2006-12-17 20:00:00.000 +0100,26.94,31,32.41,26.88,0.3,rain,1.111111111,0.217,1.111111111,27.2,12.2,2.5,0.1288,40,1.449,sun,Foggy throughout the day.
2006-12-17 21:00:00.000 +0100,26.45,32.6,33.18,26.55,0,rain,0.6,0.264,0.6,33.9,12.8,3.9,3.22,40,2.5277,sun,Foggy throughout the day.
2006-12-17 22:00:00.000 +0100,24.14,33.77,32.91,26.82,0.5,rain,0.677777778,0.407,-0.861111111,33.9,16.7,3.7,5.1198,17,2.8336,sun,Foggy throughout the day.
2006-12-17 23:00:00.000 +0100,26.58,33.17,33,27.14,0,rain,0.6,0.206,0.6,28.3,17.8,1.9,3.22,41,2.9785,sun,Foggy throughout the day.
2006-12-18 00:00:00.000 +0100,25.03,32.54,32.07,26.65,0,rain,1.111111111,0.265,1.111111111,21.1,15.6,2.5,3.22,20,2.9785,rain,Foggy starting overnight continuing until morning.
2006-12-18 01:00:00.000 +0100,24.73,33.51,33.25,26.92,0,rain,2.5,0.408,-2.588888889,22.2,15,2.6,24.1822,11,10.6582,drizzle,Foggy starting overnight continuing until morning.
2006-12-18 02:00:00.000 +0100,22.83,32.91,32.19,26.23,0,rain,1.183333333,0.543,1.183333333,24.4,15,3.1,3.1717,48,1.7549,sun,Foggy starting overnight continuing until morning.
2006-12-18 03:00:00.000 +0100,23.69,32.97,31.92,26.9,0,rain,1.133333333,0.171,1.133333333,25.6,14.4,3.8,3.0912,35,1.288,drizzle,Foggy starting overnight continuing until morning.
2006-12-18 04:00:00.000 +0100,24.01,32.37,33.12,26.83,4.1,rain,1.127777778,0.189,-2.083333333,28.3,12.2,2.3,10.5616,38,1.5778,sun,Foggy starting overnight continuing until morning.
2006-12-18 05:00:00.000 +0100,25.26,32.59,31.7,27.13,3.6,rain,1.133333333,0.337,-2.705555556,30.6,13.3,2.5,13.4274,30,1.449,sun,Foggy starting overnight continuing until morning.
2006-12-18 06:00:00.000 +0100,24.36,33.57,31.84,27.84,0.3,rain,1.133333333,0.442,-2.5,30.6,15,3,12.4292,29,1.9159,sun,Foggy starting overnight continuing until morning.
2006-12-18 07:00:00.000 +0100,25.16,32.13,32.23,27.41,22.1,rain,1.161111111,0.356,-2.722222222,28.9,15,2.8,13.7011,21,3.4132,sun,Foggy starting overnight continuing until morning.
2006-12-18 08:00:00.000 +0100,24.58,31.46,33.18,27.11,14,rain,1.133333333,0.16,-2.85,31.1,13.9,2.8,14.1841,27,3.9123,sun,Foggy starting overnight continuing until morning.
2006-12-18 09:00:00.000 +0100,26.07,31.76,32.23,27.24,0,rain,1.133333333,0.235,-2.533333333,34.4,16.7,4.7,12.5902,10,3.9284,sun,Foggy starting overnight continuing until morning.
2006-12-18 10:00:00.000 +0100,24.79,30.71,32.67,27.73,0,rain,1.272222222,0.171,-2.938888889,32.8,18.3,2.8,15.617,12,5.5223,sun,Foggy starting overnight continuing until morning.
2006-12-18 11:00:00.000 +0100,24.77,30.95,33.1,27.55,0,rain,2.244444444,0.271,-0.905555556,21.7,16.1,1.8,11.27,9,5.9248,sun,Foggy starting overnight continuing until morning.
2006-12-18 12:00:00.000 +0100,23.84,30,31.78,27.2,0,rain,2.244444444,0.355,-1.477777778,23.3,14.4,3,14.1519,8,4.8783,drizzle,Foggy starting overnight continuing until morning.
2006-12-18 13:00:00.000 +0100,25.01,31.11,31.44,27.52,2.5,rain,2.288888889,0.414,-1.938888889,25.6,15,2.7,17.2592,10,3.9767,drizzle,Foggy starting overnight continuing until morning.
2006-12-18 14:00:00.000 +0100,25.35,29.92,31.82,27.26,0,rain,2.266666667,0.576,-1.977777778,23.3,15,1.9,17.2914,9,3.9767,sun,Foggy starting overnight continuing until morning.
2006-12-18 15:00:00.000 +0100,25.08,31.43,32.48,27.56,4.6,rain,2.266666667,0.214,-1.983333333,22.2,13.3,3,17.3558,0,4.4597,rain,Foggy starting overnight continuing until morning.
2006-12-18 16:00:00.000 +0100,24.1,31.02,32.18,26.46,0,rain,1.805555556,0.352,-2.494444444,21.1,13.3,2.3,16.9372,358,4.2665,sun,Foggy starting overnight continuing until morning.
2006-12-18 17:00:00.000 +0100,24.4,31.14,32.4,26.59,0,rain,2.244444444,0.536,-1.994444444,22.2,13.9,3.8,17.2431,350,4.025,sun,Foggy starting overnight continuing until morning.
2006-12-18 18:00:00.000 +0100,24.24,30.7,32.44,26.37,4.6,rain,2.222222222,0.435,-2.461111111,26.1,10,3.3,20.3021,359,6.0053,sun,Foggy starting overnight continuing until morning.
2006-12-18 19:00:00.000 +0100,25.91,31.1,33.56,26.82,0,rain,2.627777778,0.3,-1.622222222,21.1,11.7,3.2,17.9354,6,6.2468,sun,Foggy starting overnight continuing until morning.
2006-12-18 20:00:00.000 +0100,24.2,30.89,33.26,27.01,0,rain,2.755555556,0.333,-1.366666667,23.9,12.2,3.4,17.2914,18,7.9051,sun,Foggy starting overnight continuing until morning.
2006-12-18 21:00:00.000 +0100,25.05,30.73,31.88,27.03,0,rain,2.805555556,0.51,-1.716666667,22.8,13.3,1.8,20.2538,9,8.05,sun,Foggy starting overnight continuing until morning.
2006-12-18 22:00:00.000 +0100,24.58,31.06,33.56,27.36,0,rain,3.233333333,0.835,-1.644444444,22.8,12.2,3.2,24.1983,8,8.05,sun,Foggy starting overnight continuing until morning.
2006-12-18 23:00:00.000 +0100,25.92,31.88,32.33,26.3,0,rain,3.288888889,0.48,-2.2,22.8,13.3,2.4,30.4129,18,9.982,sun,Foggy starting overnight continuing until morning.
2006-12-19 00:00:00.000 +0100,24.28,30.06,32.73,26.65,0,rain,3.288888889,0.354,-1.938888889,22.2,12.8,1.9,27.6276,19,9.982,sun,Overcast throughout the day.
2006-12-19 01:00:00.000 +0100,25.1,30.68,32.54,27,0.5,rain,1.816666667,0.17,-2.633333333,21.7,10.6,2.9,17.9354,359,6.4883,sun,Overcast throughout the day.
2006-12-19 02:00:00.000 +0100,24.01,31.17,32.2,27.2,10.9,rain,2.777777778,0.385,-2.316666667,21.1,10.6,2.1,24.9711,9,14.9086,sun,Overcast throughout the day.
2006-12-19 03:00:00.000 +0100,23.79,30.4,33.36,27.61,18.5,rain,2.777777778,0.385,-2.305555556,22.8,10,2,24.8906,19,9.982,sun,Overcast throughout the day.
2006-12-19 04:00:00.000 +0100,24.54,32.05,32.91,27.26,0,rain,2.777777778,0.291,-1.744444444,24.4,12.8,3.3,20.1894,8,13.8138,sun,Overcast throughout the day.
2006-12-19 05:00:00.000 +0100,24.89,31.21,32.04,26.9,13.7,rain,2.777777778,0.265,-1.761111111,26.1,11.1,3.1,20.3343,9,9.982,sun,Overcast throughout the day.
2006-12-19 06:00:00.000 +0100,25.38,31.4,32.67,27.19,0,rain,2.777777778,0.519,-1.788888889,28.3,11.7,2.6,20.5275,8,11.2056,sun,Overcast throughout the day.
2006-12-19 07:00:00.000 +0100,26.29,31.44,33.07,27.71,5.1,rain,2.288888889,0.248,-2.333333333,32.2,14.4,4.2,19.9962,8,10.7226,sun,Overcast throughout the day.
2006-12-19 08:00:00.000 +0100,25.93,31.47,31.46,27.5,14.2,rain,2.244444444,0.34,-2.427777778,25,13.3,3.1,20.2699,10,11.27,sun,Overcast throughout the day.
2006-12-19 09:00:00.000 +0100,25.11,30.21,33.17,27.17,8.9,rain,2.294444444,0.313,-1.961111111,18.9,13.3,3,17.4363,10,7.2772,sun,Overcast throughout the day.
2006-12-19 10:00:00.000 +0100,24.92,30.72,31.1,27.21,12.4,rain,2.144444444,0.196,-2.616666667,20,13.9,5,20.7529,9,6.3595,rain,Overcast throughout the day.
2006-12-19 11:00:00.000 +0100,23.68,31.51,32.51,26.97,0,rain,2.222222222,0.337,-2.883333333,20,11.7,3.9,23.6992,19,5.0393,rain,Overcast throughout the day.
2006-12-19 12:00:00.000 +0100,24.89,31.72,32.48,27.03,3.3,rain,2.2,0.387,-2.694444444,22.2,8.9,4.2,21.8799,28,4.5885,sun,Overcast throughout the day.
2006-12-19 13:00:00.000 +0100,25.12,30.94,32.79,26.99,6.9,rain,2.111111111,0.299,-2.505555556,27.8,10,5.6,19.6098,18,4.4919,sun,Overcast throughout the day.
2006-12-19 14:00:00.000 +0100,25.79,31.71,33.31,27.76,0,rain,2.222222222,0.483,-1.805555556,26.1,11.7,3.6,15.8907,18,4.1216,sun,Overcast throughout the day.
2006-12-19 15:00:00.000 +0100,25.07,31.17,32.17,27.59,0,rain,2.222222222,0.285,-1.744444444,22.2,11.1,1.5,15.5365,10,4.5885,sun,Overcast throughout the day.
2006-12-19 16:00:00.000 +0100,25.12,30.43,33.05,27.64,0,rain,1.288888889,0.208,-3.127777778,24.4,11.1,1.9,16.8889,11,4.4919,sun,Overcast throughout the day.
2006-12-19 17:00:00.000 +0100,24.07,31.28,33.63,27.67,0,rain,2.222222222,0.326,-1.822222222,27.8,9.4,2.3,15.9873,10,5.1359,sun,Overcast throughout the day.
2006-12-19 18:00:00.000 +0100,25.33,31.15,32.43,27.51,0,rain,2.222222222,0.35,-2.433333333,27.8,11.7,2.2,20.125,10,5.2808,fog,Overcast throughout the day.
2006-12-19 19:00:00.000 +0100,26.56,31.17,33.3,27.24,33.3,rain,2.305555556,0.351,-1.483333333,23.9,11.7,1.4,14.5866,7,5.1359,sun,Overcast throughout the day.
2006-12-19 20:00:00.000 +0100,25.37,30.84,32.43,27.26,16,rain,2.222222222,0.383,-1.816666667,19.4,11.7,1.9,15.9551,0,6.2951,drizzle,Overcast throughout the day.
2006-12-19 21:00:00.000 +0100,24.33,31.74,32.04,27.23,5.1,rain,2.222222222,0.416,-2.072222222,16.1,10,2.5,17.5812,9,6.2951,drizzle,Overcast throughout the day.
2006-12-19 22:00:00.000 +0100,24.68,30.76,32.35,27.46,0,rain,2.177777778,0.256,-2.116666667,19.4,12.8,2.1,17.4685,8,6.4883,drizzle,Overcast throughout the day.
2006-12-19 23:00:00.000 +0100,24.48,30.66,32.03,27.35,0,rain,1.688888889,0.419,-2.711111111,19.4,11.7,1.1,17.4202,9,6.2951,rain,Overcast throughout the day.
2006-12-02 00:00:00.000 +0100,25.16,32.12,32.65,27.4,13.7,rain,6.111111111,0.291,6.111111111,21.1,10,1.4,3.4937,140,3.4454,fog,Foggy starting in the evening continuing until night.
2006-12-02 01:00:00.000 +0100,26.43,31.8,33.26,27.82,2,snow,-0.288888889,0.36,-0.288888889,19.4,10,1.8,3.2039,137,1.1592,fog,Foggy starting in the evening continuing until night.
2006-12-02 02:00:00.000 +0100,26.51,30.8,32.58,27.76,0.5,rain,6.111111111,0.221,6.111111111,19.4,11.1,1.7,3.0912,138,5.9248,sun,Foggy starting in the evening continuing until night.
2006-12-02 03:00:00.000 +0100,25.61,31.03,32.34,27.57,0,rain,6.161111111,0.219,4.677777778,22.8,9.4,1.7,7.3577,104,5.9248,drizzle,Foggy starting in the evening continuing until night.
2006-12-02 04:00:00.000 +0100,26.34,31.19,31.46,27.5,0,rain,6.072222222,0.36,4.961111111,25,10,1.7,6.0214,89,6.0536,drizzle,Foggy starting in the evening continuing until night.
2006-12-02 05:00:00.000 +0100,25.66,31.5,32.5,27.4,0,rain,6.038888889,0.324,4.8,20.6,12.2,1.1,6.44,130,5.9248,rain,Foggy starting in the evening continuing until night.
2006-12-02 06:00:00.000 +0100,24.75,31.78,33.72,27.49,0,rain,6.038888889,0.256,6.038888889,21.1,12.2,4.3,3.22,60,7.7441,sun,Foggy starting in the evening continuing until night.
2006-12-02 07:00:00.000 +0100,26.12,31.27,32.88,27.74,0,rain,5.972222222,0.405,4.455555556,23.3,7.8,3.1,7.3577,109,5.4096,sun,Foggy starting in the evening continuing until night.
2006-12-02 08:00:00.000 +0100,24.76,31.27,33.17,27.52,0,rain,6.061111111,0.355,4.444444444,17.8,8.9,3,7.8246,139,4.8139,sun,Foggy starting in the evening continuing until night.
2006-12-02 09:00:00.000 +0100,27.19,30.72,31.98,28.52,0,rain,7.005555556,0.282,5.477777778,18.9,10,4.1,8.1144,130,4.9105,sun,Foggy starting in the evening continuing until night.
2006-12-02 10:00:00.000 +0100,24.22,30.67,32.82,27.29,0,rain,7.616666667,0.245,6.694444444,18.9,7.8,7.3,6.1502,137,10.2557,sun,Foggy starting in the evening continuing until night.
2006-12-02 11:00:00.000 +0100,25.59,31.13,32.9,26.65,0,rain,8.772222222,0.277,6.738888889,21.7,8.3,6.5,12.6868,140,10.9802,sun,Foggy starting in the evening continuing until night.
2006-12-02 12:00:00.000 +0100,26.56,32.19,32.53,27.83,0,rain,8.772222222,0.295,6.983333333,23.9,8.9,5.7,11.1251,158,11.0446,sun,Foggy starting in the evening continuing until night.
2006-12-02 13:00:00.000 +0100,25.51,31.89,33.25,27.95,0,rain,8.811111111,0.466,6.977777778,23.9,7.8,5.1,11.4149,166,10.787,sun,Foggy starting in the evening continuing until night.
2006-12-02 14:00:00.000 +0100,25.53,30.88,32.67,28.53,0,rain,8.794444444,0.214,7.277777778,21.1,7.8,1.3,9.6278,167,11.1251,sun,Foggy starting in the evening continuing until night.
2006-12-02 15:00:00.000 +0100,26.97,31.53,33.15,28.13,3.8,rain,7.777777778,0.32,6.1,16.1,7.8,1.9,9.4507,170,11.1251,sun,Foggy starting in the evening continuing until night.
2006-12-02 16:00:00.000 +0100,26.9,30.42,33.1,28.36,0,rain,5.461111111,0.29,4.333333333,12.2,8.9,1.6,5.8121,161,8.1305,drizzle,Foggy starting in the evening continuing until night.
2006-12-02 17:00:00.000 +0100,24.69,31.74,33.41,27.7,5.6,rain,5.183333333,0.285,5.183333333,13.9,8.3,1.4,3.5259,136,11.0446,drizzle,Foggy starting in the evening continuing until night.
2006-12-02 18:00:00.000 +0100,26.19,31.71,32.33,27.65,0,rain,3.083333333,0.39,3.083333333,13.9,7.2,1.3,4.8139,150,9.7566,drizzle,Foggy starting in the evening continuing until night.
2006-12-02 19:00:00.000 +0100,26.19,31.17,31.74,27.5,0,rain,2.616666667,0.235,0.694444444,15.6,8.9,4.6,6.8908,140,1.9481,rain,Foggy starting in the evening continuing until night.
2006-12-02 20:00:00.000 +0100,26.08,31.47,33.74,27.78,0,rain,2.316666667,0.329,-0.033333333,17.8,12.2,3.9,8.1144,121,3.1073,rain,Foggy starting in the evening continuing until night.
2006-12-02 21:00:00.000 +0100,24.53,31.31,33.05,28.03,0,rain,1.716666667,0.205,-0.144444444,17.2,13.3,3.4,6.2951,121,4.025,rain,Foggy starting in the evening continuing until night.
2006-12-02 22:00:00.000 +0100,26.67,30.94,32.7,28.29,0,rain,1.066666667,0.191,1.066666667,16.1,11.1,4.6,3.542,140,0.9821,rain,Foggy starting in the evening continuing until night.
2006-12-02 23:00:00.000 +0100,25.14,31.89,32.46,27.96,0,snow,-0.488888889,0.532,-2.588888889,14.4,8.3,5.5,6.0536,151,0.5474,sun,Foggy starting in the evening continuing until night.
2006-12-20 00:00:00.000 +0100,25.09,30.73,32.7,27.78,0,rain,1.688888889,0.36,-2.688888889,17.8,6.1,1.6,17.2592,0,6.2951,sun,Mostly cloudy until night.
2006-12-20 01:00:00.000 +0100,25.31,31.69,32.69,28.23,0,snow,-0.127777778,0.395,-0.127777778,15,6.7,2,0.7406,73,8.4686,rain,Mostly cloudy until night.
2006-12-20 02:00:00.000 +0100,26.31,31.04,32.94,27.88,0,rain,1.622222222,0.475,-2.261111111,11.1,9.4,5.3,14.2324,350,6.2951,rain,Mostly cloudy until night.
2006-12-20 03:00:00.000 +0100,25.12,31.24,33.78,27.83,0,rain,1.6,0.38,-2.827777778,11.7,6.1,5.7,17.4202,349,7.2128,rain,Mostly cloudy until night.
2006-12-20 04:00:00.000 +0100,25.39,32.02,32.73,27.81,0,rain,0.927777778,0.387,-3.583333333,7.8,4.4,2.7,16.9372,348,7.6314,rain,Mostly cloudy until night.
2006-12-20 05:00:00.000 +0100,26.07,32.03,33.19,28.27,0,rain,0.922222222,0.319,-3.088888889,11.1,3.3,2.6,14.0875,358,8.1305,rain,Mostly cloudy until night.
2006-12-20 06:00:00.000 +0100,26.07,31.58,32.86,30.03,0,rain,0.922222222,0.286,-3.283333333,11.7,5.6,3,15.1501,357,8.1305,rain,Mostly cloudy until night.
2006-12-20 07:00:00.000 +0100,24.78,31.49,33.39,29.69,0,rain,0.822222222,0.189,-3.766666667,11.7,6.1,2.1,17.2592,356,9.9015,rain,Mostly cloudy until night.
2006-12-20 08:00:00.000 +0100,25.35,32.19,32.88,29.97,0,rain,0.9,0.401,-3.583333333,11.1,6.7,1.5,16.6957,348,9.982,sun,Mostly cloudy until night.
2006-12-20 09:00:00.000 +0100,24.62,31.92,32.78,29.12,0,rain,1.016666667,0.162,-3.227777778,14.4,7.2,2.5,15.4882,338,9.982,rain,Mostly cloudy until night.
2006-12-20 10:00:00.000 +0100,26.74,31.62,32.97,29.04,0,rain,1.116666667,0.212,-3.3,14.4,9.4,5.1,16.6152,348,9.982,rain,Mostly cloudy until night.
2006-12-20 11:00:00.000 +0100,25.67,31.45,33.82,29.2,1.8,rain,1.205555556,0.18,-3.227777778,15.6,10,3.8,16.8567,348,9.982,rain,Mostly cloudy until night.
2006-12-20 12:00:00.000 +0100,26.34,31.65,33.12,30.67,6.4,rain,2.872222222,0.212,-0.933333333,15,10,4.9,15.4721,348,9.982,rain,Mostly cloudy until night.
2006-12-20 13:00:00.000 +0100,26.67,31.57,32.21,29.55,0,rain,3.744444444,0.145,0.7,15.6,12.2,2.8,12.2521,347,9.982,rain,Mostly cloudy until night.
2006-12-20 14:00:00.000 +0100,25.79,31.7,32.56,29.87,0.5,rain,3.888888889,0.133,0.427777778,15,11.1,2.7,14.812,337,9.982,rain,Mostly cloudy until night.
2006-12-20 15:00:00.000 +0100,25.75,32.2,32.63,29.35,3.6,rain,2.8,0.431,0.294444444,15,10.6,3,9.016,334,9.982,rain,Mostly cloudy until night.
2006-12-20 16:00:00.000 +0100,26.17,31.64,33.16,29.25,1.3,rain,0.472222222,0.394,-2.227777778,15.6,10.6,1,8.1949,287,9.982,rain,Mostly cloudy until night.
2006-12-20 17:00:00.000 +0100,25.35,30.79,33.18,28.91,0,rain,0.05,0.215,-3.161111111,17.8,11.1,3.6,9.7083,269,9.982,rain,Mostly cloudy until night.
2006-12-20 18:00:00.000 +0100,26.79,30.84,33.06,29.43,0.8,snow,-1.061111111,0.191,-3.822222222,15,12.8,3.8,7.567,249,9.982,rain,Mostly cloudy until night.
2006-12-20 19:00:00.000 +0100,25.51,32.12,34.48,29.64,0.3,snow,-1.9,0.525,-1.9,12.8,7.8,4,3.6869,250,9.982,rain,Mostly cloudy until night.
